x,y,category
1.2941284,2.9755259,downstair
2.736462,2.8152497,downstair
-3.658765,12.082424,downstair
9.0790205,8.474441,downstair
8.814037,0.74315125,downstair
1.3373857,0.88526845,downstair
3.1034238,3.6403244,downstair
7.2564535,0.1510206,downstair
3.049827,3.6435711,downstair
9.719003,8.795681,downstair
16.606544,1.0576677,downstair
8.938879,6.8627954,downstair
13.655815,6.392748,downstair
14.721493,5.2047625,downstair
-1.4204959,11.347129,downstair
9.174685,7.2064633,downstair
-0.83391106,1.070391,downstair
9.666516,7.3131323,downstair
-0.11339889,-1.1622245,downstair
3.6540203,4.1410036,downstair
1.9905759,3.8145943,downstair
2.0009067,3.9564238,downstair
7.3300548,9.251206,downstair
9.608286,8.35786,downstair
2.974118,3.2763662,downstair
-2.546387,11.509974,downstair
14.152548,4.480904,downstair
-2.94946,0.7449475,upstair
5.810843,0.026153268,upstair
10.309174,1.0052633,upstair
13.2619505,4.9955826,upstair
16.374714,0.9260068,upstair
3.5784073,7.1784925,upstair
10.158394,0.33693805,upstair
5.717601,1.9785142,upstair
-3.7520976,-3.1411157,upstair
8.508638,1.7482808,upstair
1.3350334,0.44031477,upstair
-1.5804415,-0.50460136,upstair
13.184325,4.864675,upstair
15.887457,0.81867003,upstair
7.9174156,2.58064,upstair
13.45669,3.8856819,upstair
-3.6387062,-3.031196,upstair
7.756394,4.07805,upstair
4.1949973,0.61164445,upstair
12.976896,3.450752,upstair
1.0947337,7.743543,upstair
7.9299064,1.8288118,upstair
12.63628,2.5932868,upstair
9.337708,7.19631,upstair
-1.9741906,0.81769043,upstair
0.46199858,2.5197427,upstair
8.948807,5.222782,upstair
-2.1773307,10.567943,upstair
9.0545435,6.6412053,upstair
8.879058,4.8195553,upstair
16.82293,1.1513823,upstair
5.741227,2.214619,upstair
8.162025,3.8881502,upstair
13.110998,4.928531,upstair
5.0988584,3.131345,upstair
1.402207,9.808061,upstair
9.071574,5.3023396,upstair
7.8337913,4.2735095,upstair
1.2337465,8.2847595,upstair
8.415543,3.9860902,upstair
14.103908,4.7682753,upstair
6.4348283,0.26798627,upstair
2.4554577,9.132388,upstair
0.5522876,8.809188,upstair
6.0972943,2.1091037,upstair
7.079022,8.862347,upstair
8.126321,3.8380947,upstair
8.122822,5.073625,upstair
10.657278,8.632968,upstair
11.959429,0.355945,upstair
3.7443051,1.0993769,upstair
10.532306,2.0074568,upstair
6.9640064,2.2659078,upstair
9.831156,0.17804472,upstair
10.661267,1.7445656,upstair
13.144108,5.7295184,upstair
8.590679,5.245054,upstair
-0.18405844,0.7496919,upstair
0.45427623,9.288755,upstair
16.5707,0.96373045,upstair
13.422033,3.4694114,upstair
6.2138786,8.615462,upstair
3.6417897,7.1722465,upstair
5.463991,8.764015,upstair
-1.3579302,0.35985583,upstair
-1.5474608,0.84453434,upstair
8.695355,5.6929564,upstair
-3.617234,-2.9487047,upstair
8.605443,5.7042985,upstair
8.486655,5.2685905,upstair
7.746631,4.4155746,upstair
6.186763,2.7969275,upstair
12.22273,2.7925396,upstair
9.235014,7.939093,upstair
9.107115,6.464637,upstair
3.7121823,1.3692428,upstair
8.148068,1.3132703,upstair
13.662373,3.459564,upstair
7.236011,1.7372049,upstair
10.996361,2.013729,upstair
8.522763,5.984773,upstair
7.5901155,4.11348,upstair
3.441185,1.2785583,upstair
16.69999,1.0235686,upstair
7.270686,4.462165,upstair
12.670328,5.940878,upstair
14.029172,4.7145224,upstair
5.8854995,1.3373067,upstair
0.73119336,0.6443426,upstair
15.795034,0.82834125,upstair
-1.3207502,0.46183306,upstair
0.95770043,7.931394,upstair
7.8974314,8.624722,upstair
7.9515977,5.8524942,upstair
12.793956,5.7841926,upstair
13.558468,5.535018,upstair
13.021231,5.792225,upstair
1.1393067,0.916334,upstair
8.441574,5.0359445,upstair
8.122242,5.0935407,upstair
8.142145,3.9490001,upstair
4.465818,0.45359218,upstair
8.27873,5.7757716,upstair
8.169979,3.599115,upstair
12.997761,4.618318,upstair
8.029287,5.3606505,upstair
7.313597,0.24854578,upstair
-2.599162,11.011425,upstair
16.239458,0.9889697,upstair
9.296001,8.35243,upstair
8.21446,5.1744976,upstair
-1.7015482,10.315851,upstair
13.97417,1.4041213,upstair
7.9671817,4.5368757,upstair
8.403372,5.299444,upstair
-0.9597241,0.5950686,upstair
3.017691,3.5462825,upstair
3.7224839,7.6049,upstair
10.940234,8.62036,upstair
7.6547194,4.069973,upstair
7.3214645,4.389232,upstair
-1.4659905,0.95739627,upstair
4.9215426,0.25455144,upstair
0.42818242,2.5991917,upstair
7.6610293,5.3141437,upstair
10.599008,0.12461618,upstair
8.689081,5.670617,upstair
1.7389382,3.913609,upstair
-1.8513204,10.34432,upstair
4.6003504,0.9899662,upstair
16.899462,1.2702817,upstair
9.6622505,-0.04763323,upstair
-3.9542148,-3.1948445,upstair
5.7772837,0.8510269,upstair
9.132521,5.3854027,upstair
10.291394,1.0551786,upstair
7.7729383,6.391781,upstair
0.68671376,-0.44293487,upstair
7.019705,9.115926,upstair
7.620937,5.7251825,upstair
5.839223,2.1876273,upstair
7.977769,4.225817,upstair
6.079144,1.7741884,upstair
14.455039,0.38432598,upstair
-0.30246636,0.17118627,upstair
13.520064,3.3366277,upstair
8.888443,4.7107415,upstair
3.7851672,9.043814,upstair
1.6723671,7.8047867,upstair
7.6208396,6.4896073,upstair
8.245488,5.6795774,upstair
7.6945252,5.1061845,upstair
7.9163966,5.223036,upstair
7.451652,1.5419946,upstair
12.284255,2.8101518,upstair
10.71254,1.813877,upstair
16.859613,1.2101687,upstair
8.7733965,0.76319605,upstair
5.0285416,3.7176745,upstair
3.7793212,7.7075152,upstair
7.1301827,7.2455893,upstair
10.735223,0.61409676,upstair
16.767918,1.1659291,upstair
2.7548776,7.215017,upstair
-2.1015222,10.528036,upstair
1.4366732,8.187841,upstair
16.385931,0.9810176,upstair
11.126981,0.363173,upstair
5.30973,0.33314928,upstair
-2.0465934,-1.8653731,upstair
2.9414332,3.4489453,upstair
2.0144506,3.9612505,upstair
8.990626,5.254046,upstair
16.86951,1.2152506,upstair
-2.1363745,10.519413,upstair
0.7705372,-0.24930443,upstair
12.413017,2.4915535,upstair
7.99657,5.3339486,upstair
5.016246,4.605214,upstair
10.282175,5.9746733,upstair
6.8639116,2.1068478,upstair
2.0369115,8.001127,upstair
7.1711855,8.0374155,upstair
7.182888,2.3822582,upstair
11.048059,0.5377308,upstair
7.3675833,2.6099184,upstair
1.6146415,7.7368736,upstair
-1.079667,9.949256,upstair
10.855029,1.8476435,upstair
7.926158,1.7530066,upstair
7.264238,0.964147,upstair
10.760881,8.763306,upstair
8.811428,4.2612133,upstair
13.440842,5.765442,upstair
7.6414795,4.779576,upstair
13.174294,5.798463,upstair
6.746299,2.9435425,upstair
9.694875,1.0854214,upstair
15.051078,2.0512767,upstair
4.6096334,4.197265,upstair
2.0621674,2.7197378,upstair
12.002642,1.8183821,upstair
8.868389,4.0494018,upstair
7.8640594,4.783235,upstair
1.1099784,0.92360216,upstair
7.7998624,4.432606,upstair
9.068122,6.665438,upstair
10.483256,1.5836002,upstair
2.655233,7.3175144,upstair
7.7633233,4.6680737,upstair
8.841515,4.2655478,upstair
10.883934,1.9161599,upstair
8.104866,4.7759104,upstair
7.9606543,4.847924,upstair
9.227671,0.7314174,upstair
8.590898,5.1442246,upstair
5.786682,2.1617315,upstair
16.187365,0.97292954,upstair
-4.2417855,-3.3448615,upstair
8.100607,1.3902196,upstair
5.7015452,-0.023408893,upstair
5.021185,4.6698813,upstair
6.336303,-0.12560506,upstair
15.51998,1.0458103,upstair
9.180289,7.9206266,upstair
5.284342,0.75380677,upstair
5.845421,2.2088,upstair
7.2865825,4.4247656,upstair
-1.53096,-0.71917325,upstair
1.765401,3.2644374,upstair
13.044991,5.805697,upstair
8.130833,3.7793689,upstair
1.1026894,1.2350476,upstair
16.607758,0.98669267,upstair
8.142281,1.1293185,upstair
5.7911654,9.084326,upstair
3.846033,1.8333824,upstair
7.9512596,4.8431973,upstair
11.354891,6.3516474,upstair
-0.09197748,0.7377217,upstair
6.375968,-0.2242741,upstair
10.148463,0.008066207,upstair
8.431998,-0.12483245,upstair
14.519293,4.0242896,upstair
8.662741,5.8544455,upstair
9.029783,8.057948,upstair
6.1855497,1.3182048,upstair
-3.3787203,-3.1195939,upstair
13.241239,6.004492,upstair
7.655779,4.9298143,upstair
2.1242993,2.2638712,upstair
8.199241,4.8163733,upstair
7.6499543,5.6569014,upstair
3.7074559,7.7418337,upstair
8.798516,4.1642637,upstair
7.175658,1.269282,upstair
13.466252,2.2953098,upstair
8.030877,1.3766307,upstair
7.5745783,5.349353,upstair
12.156501,2.9355252,upstair
-2.844956,2.7561586,upstair
10.081881,5.9998775,upstair
2.82024,1.1940286,upstair
8.336692,0.4335603,upstair
-4.519704,-2.8805752,upstair
8.214698,4.8646445,upstair
9.477472,6.2504478,upstair
3.6863544,7.714812,upstair
8.213255,5.1809063,upstair
7.829185,5.8122783,upstair
-0.20605461,9.316332,upstair
-0.948562,1.043419,upstair
16.278088,1.1717678,upstair
-0.9466813,1.7459867,upstair
7.6750326,5.064589,upstair
6.964166,7.0393167,upstair
8.085375,5.947549,upstair
7.950577,6.0975385,upstair
15.790917,1.0439639,upstair
3.2341726,3.6648626,upstair
10.520776,5.901373,upstair
0.9685689,9.670312,upstair
-3.305778,-3.1176736,upstair
8.006728,5.2602544,upstair
7.803135,5.7367873,upstair
-0.08771613,9.987984,upstair
7.0446362,8.425968,upstair
5.2974706,0.36852303,upstair
8.759299,5.5314736,upstair
10.097494,7.984705,upstair
-0.37571388,9.259428,upstair
-0.7103133,0.8224284,upstair
13.301211,4.987841,upstair
6.44329,0.89296424,upstair
7.3860393,0.12480634,upstair
-1.436665,1.0566305,upstair
7.9341974,1.6101941,upstair
-1.7012737,10.224288,upstair
4.07082,4.2265115,upstair
9.7161255,6.1948037,upstair
10.628692,6.263918,upstair
-0.7139604,0.3236414,upstair
7.4587574,0.7507503,upstair
6.7882056,1.1190393,upstair
9.682924,6.2612276,upstair
-0.3844694,9.228992,upstair
-4.1053243,-3.370467,upstair
5.8801765,2.2976997,upstair
8.442373,3.9796872,upstair
-2.0736961,0.772892,upstair
14.171909,3.7452857,upstair
16.660675,1.0429686,upstair
1.7109898,7.7950897,upstair
8.112641,3.8432913,upstair
-2.9178486,0.7690247,upstair
5.324925,1.5967752,upstair
7.276331,4.415159,upstair
5.9241605,2.485009,upstair
0.21424383,2.332755,upstair
-0.4975464,9.767319,upstair
14.438157,0.378349,upstair
0.58943826,0.46157503,upstair
-2.5894814,11.036291,upstair
-4.5230374,-2.8994472,upstair
1.876879,3.6497908,upstair
8.592277,7.802918,upstair
-1.711056,0.9690434,upstair
1.7683816,3.6616251,upstair
3.2624931,7.1793694,upstair
8.028958,4.7984185,upstair
16.876148,1.2156898,upstair
3.2901185,0.9623098,upstair
6.900662,0.9179261,upstair
8.472663,5.928219,upstair
1.6612989,0.7891671,upstair
0.010522235,10.120371,upstair
7.7370353,5.5973716,upstair
0.18734705,0.66453946,upstair
7.71273,4.547648,upstair
13.209084,5.1202984,upstair
7.5052643,-0.18244012,upstair
9.717222,6.1462884,upstair
7.262935,2.5972235,upstair
7.7531815,4.30512,upstair
16.6254,1.0124947,upstair
12.817691,2.899276,upstair
-0.10706146,0.70815814,upstair
1.8449274,3.71498,upstair
7.6678076,5.3215375,upstair
6.782811,2.6098258,upstair
7.3546777,4.432921,upstair
-0.31651977,9.195714,upstair
8.074818,6.124052,upstair
5.8870993,8.968109,upstair
15.499166,0.9779601,upstair
-2.6370988,11.072521,upstair
-4.706396,-3.199937,upstair
7.663198,5.477824,upstair
10.318216,0.996996,upstair
5.969532,2.7080903,upstair
3.4745018,1.2577947,upstair
6.137726,2.1500528,upstair
9.146349,0.71112233,upstair
8.5241,5.627808,upstair
3.2653494,9.126545,upstair
-2.961875,0.7565272,upstair
10.338017,1.5775261,upstair
16.438747,0.9670758,upstair
7.364078,2.403579,upstair
10.9824505,5.732741,upstair
8.489231,-0.06732334,upstair
-1.6597571,0.47183177,upstair
-0.79032177,1.7045774,upstair
-2.953544,0.7472821,upstair
7.196497,-0.21207617,upstair
8.614522,5.6941147,upstair
5.993062,0.060754716,upstair
10.4789715,1.6027625,upstair
9.906091,0.24995008,upstair
16.686138,1.0691037,upstair
2.4556077,3.0365486,upstair
5.7859163,2.177962,upstair
13.251165,0.3104229,upstair
10.293883,1.0224694,upstair
14.102913,4.727598,upstair
-3.4000387,-3.083347,upstair
6.1387253,2.8901892,upstair
8.1782255,4.749373,upstair
1.1051948,0.7962866,upstair
-3.2318559,-3.0984988,upstair
1.8428699,3.3412418,upstair
1.790792,7.8425875,upstair
7.524542,2.8666322,upstair
4.128906,0.7182603,upstair
3.1471152,3.701151,upstair
-1.1812968,0.60705084,upstair
7.710909,6.406677,upstair
8.846206,4.265244,upstair
6.52877,-0.08975032,upstair
7.7871227,5.3431096,upstair
13.274188,5.4611177,upstair
6.173757,-0.24011497,upstair
8.71983,5.032902,upstair
5.8716564,8.516504,upstair
8.082283,5.1378284,upstair
9.565963,0.5116176,upstair
5.842258,1.8657976,upstair
16.502945,0.9202448,upstair
-1.4427398,-0.45514023,upstair
-2.3257747,11.672774,upstair
9.0098505,2.995709,upstair
1.0136603,1.4163519,upstair
-1.6690559,10.32885,upstair
9.283973,7.2913723,upstair
7.8516083,1.2082586,upstair
-1.6985642,0.77234316,upstair
11.048874,5.7225757,upstair
8.7683935,5.4161534,upstair
-3.2397957,-3.1002846,upstair
10.925243,2.0164926,upstair
7.021445,2.5171971,upstair
11.181543,0.43746024,upstair
1.8712667,3.7776122,upstair
7.67766,1.237972,upstair
11.122346,-0.08969976,upstair
-4.188526,-3.351256,upstair
7.9785266,4.2526164,upstair
8.893098,5.142584,upstair
10.999288,2.0121815,upstair
8.167324,4.8791623,upstair
5.8083467,-0.027757848,upstair
0.13497967,2.3648138,upstair
-4.077886,-3.2624898,upstair
8.31625,5.76851,upstair
7.738089,5.1466937,upstair
3.5406394,7.2468147,upstair
11.334044,0.0306427,upstair
8.862017,5.050047,upstair
2.1608546,8.004323,upstair
2.4621437,8.373616,upstair
-0.49002886,9.509085,upstair
5.3331084,1.7834196,upstair
3.3793578,7.937169,upstair
-2.6437864,11.776158,upstair
8.709377,5.682316,upstair
16.693705,1.1425493,upstair
8.18335,4.7286086,upstair
13.542534,4.410303,upstair
10.8757515,8.14191,upstair
10.9485855,1.8690984,upstair
12.105395,0.18466295,upstair
-1.240544,1.3011936,upstair
8.9211855,0.26822633,upstair
14.5665655,2.2210276,upstair
7.5292044,0.95769435,upstair
5.8862486,1.3354869,upstair
1.725757,1.8372647,upstair
6.4665837,0.050889518,upstair
8.897016,4.7343144,upstair
4.9940953,3.548364,upstair
10.223633,1.5424227,upstair
8.114581,3.7445376,upstair
16.661688,0.9985621,upstair
13.352708,5.464191,upstair
-2.0616565,10.51144,upstair
5.5266657,8.714459,upstair
6.185369,2.0512476,upstair
12.951205,2.9952724,upstair
5.3196387,8.430964,upstair
7.83931,4.4203196,upstair
11.529439,0.80793035,upstair
6.1745615,1.4874427,upstair
15.335263,3.414479,upstair
7.43151,4.512736,upstair
7.751909,5.568619,upstair
8.563843,7.941905,upstair
7.7765765,4.4495435,upstair
5.150567,3.1189182,upstair
11.0141945,2.0588782,upstair
13.249157,1.6348604,upstair
7.2940836,-0.36894327,upstair
2.8252056,7.3785625,upstair
16.443445,0.9618267,upstair
-3.5208635,-2.4515214,upstair
15.633444,0.8052663,upstair
11.209315,1.5531278,upstair
7.31082,2.420178,upstair
6.0283356,2.458639,upstair
6.771685,2.8766956,upstair
15.591283,0.73693955,upstair
7.7234917,-0.29670906,upstair
8.132895,3.712615,upstair
6.827844,9.154969,upstair
4.1623282,4.1039405,upstair
-1.2367175,0.74281967,upstair
8.88698,4.7762866,upstair
14.750469,0.54945624,upstair
12.882759,2.0448093,upstair
6.0469646,1.9308869,upstair
10.152531,6.208183,upstair
1.6796716,7.7705474,upstair
4.336632,8.926328,upstair
-0.9404109,0.7211576,upstair
5.6000547,1.8539445,upstair
16.811293,1.113322,upstair
7.6953473,5.523366,upstair
7.790389,5.205036,upstair
7.231526,1.6978195,upstair
7.6294804,5.628653,upstair
-1.1830807,10.028848,upstair
8.390475,1.7019606,upstair
5.4069676,1.5124198,upstair
-1.538707,0.85207486,upstair
0.8461761,2.410609,upstair
2.5178342,8.39412,upstair
16.632448,0.99891794,upstair
14.534566,5.302669,upstair
3.7589595,7.8093834,upstair
0.42310455,8.382687,upstair
12.277945,5.6377835,upstair
7.6432147,5.3019342,upstair
8.317844,5.7416763,upstair
-0.84065825,0.6788314,upstair
-0.95028657,5.950844,upstair
1.2671839,6.071367,upstair
4.948506,7.881835,upstair
8.337559,5.7745376,upstair
1.9553504,3.6418273,upstair
8.34734,5.7377033,upstair
7.5826936,5.30963,upstair
1.6583295,7.7609677,upstair
10.673402,1.7262052,upstair
7.6726146,5.3114805,upstair
14.143983,4.735745,upstair
16.768898,1.1335719,upstair
10.648252,6.403163,upstair
14.463773,3.6879206,upstair
5.24299,0.31084248,upstair
4.955612,4.593696,upstair
8.292641,4.893831,upstair
7.719258,5.8688483,upstair
7.423506,-0.3947413,upstair
13.646078,5.351073,upstair
-1.8834456,-1.4290923,upstair
-2.034399,0.3663178,upstair
0.661707,8.868473,upstair
15.608584,3.8900487,upstair
1.0149102,0.79632294,upstair
13.770126,3.5217488,upstair
13.742082,4.491717,upstair
8.85433,6.741413,upstair
13.231036,4.013974,upstair
8.453821,0.64540225,upstair
6.8807135,1.8123068,upstair
5.606983,1.8990926,upstair
8.221244,5.7747526,upstair
-2.637516,11.043286,upstair
5.224507,0.307865,upstair
-0.11203419,0.64986736,upstair
8.554124,0.53950894,upstair
15.48729,1.8637433,upstair
5.8909326,9.105146,upstair
6.318742,1.4142947,upstair
0.81525654,9.490389,upstair
11.134169,1.2946093,upstair
-3.513608,-3.0926008,upstair
2.885656,3.7573547,upstair
15.80081,0.8018369,upstair
1.3643737,3.1623616,upstair
12.491424,5.5526147,upstair
8.223908,4.8724756,upstair
8.608565,0.3824441,upstair
3.0018625,0.8326654,upstair
12.227657,2.710178,upstair
13.332963,3.4731884,upstair
-1.3884102,-0.71235514,upstair
-1.0468594,9.958295,upstair
14.234251,0.81301475,upstair
14.110805,3.8220692,upstair
7.364697,2.6423192,upstair
14.203157,3.2824116,upstair
0.022964558,0.6900106,upstair
-0.2345054,9.101764,upstair
10.807398,1.6324842,upstair
6.137973,-0.2351781,upstair
1.0294524,4.592705,upstair
-0.9220732,10.638726,upstair
14.813653,5.164058,upstair
-0.8966562,0.9622168,upstair
7.3005257,4.45942,upstair
16.614702,0.99923027,upstair
13.22626,4.0564995,upstair
14.557386,2.2290602,upstair
5.338512,8.099032,upstair
8.037839,3.9770072,upstair
2.2885325,1.9521625,upstair
0.017411603,0.63824266,upstair
16.443298,0.8865153,upstair
7.745021,-0.022044435,upstair
8.678958,5.8939595,upstair
7.8274713,0.028401371,upstair
16.811705,1.3749394,upstair
14.099439,4.4455853,upstair
5.316625,3.0574222,upstair
8.5376215,5.5778465,upstair
8.048611,5.061108,upstair
9.447881,0.8597274,upstair
-0.3620143,9.214363,upstair
0.3069536,0.40214476,upstair
4.3390536,0.51173496,upstair
5.1898623,0.2791621,upstair
1.9101877,1.9785469,upstair
12.956422,5.2857866,upstair
12.572767,6.157549,upstair
11.269605,1.5635905,upstair
-1.6135648,1.2177962,upstair
12.917727,5.1508822,upstair
1.6875038,7.7827177,upstair
11.055418,6.1928573,upstair
1.3440082,8.029283,upstair
-0.2650299,9.1519785,upstair
9.295397,0.6909884,upstair
-3.2587996,-3.1195564,upstair
-3.8060908,-3.3001537,upstair
6.2698493,0.15232429,upstair
5.345618,3.1366038,upstair
16.699184,1.0587512,upstair
13.398325,3.4443846,upstair
7.231935,0.17011417,upstair
5.0335813,3.1304662,upstair
7.6519094,5.2365985,upstair
1.5526781,7.814291,upstair
7.8621473,5.3506966,upstair
10.924714,6.4475474,upstair
13.070575,4.1731825,upstair
14.421505,3.6750417,upstair
4.401829,0.5023711,upstair
16.907719,1.2850871,upstair
13.481318,5.5014,upstair
0.020512106,0.7020305,upstair
4.893305,0.28637692,upstair
-3.6576805,-3.2353673,upstair
8.001643,5.88729,upstair
-0.5924459,0.1658925,upstair
6.374348,1.1619692,upstair
13.12375,4.932376,upstair
7.586344,5.489422,upstair
9.149568,5.3955874,upstair
10.053145,8.315245,upstair
8.577047,5.946054,upstair
8.633399,5.955018,upstair
7.726683,6.3076463,upstair
1.3771732,8.258088,upstair
4.051407,0.74287,upstair
6.156216,-0.15890966,upstair
14.647334,0.4703046,upstair
8.052753,1.4026042,upstair
8.949349,3.6542943,upstair
15.921027,0.78290814,upstair
8.280007,0.92242575,upstair
6.043273,1.2808828,upstair
-1.5005921,0.53899,upstair
-2.5270483,11.570523,upstair
7.3265467,1.3161007,upstair
8.569371,5.945742,upstair
8.527499,5.5979543,upstair
9.591946,6.1014347,upstair
6.0381107,2.057108,upstair
7.5577493,4.0998225,upstair
2.7344246,7.309979,upstair
-0.37929013,10.555988,upstair
5.576215,1.8879919,upstair
14.03157,4.813211,upstair
14.565988,0.63252145,upstair
-1.5679554,-0.9360358,upstair
8.188687,5.332733,upstair
8.807857,6.783917,upstair
5.7997065,2.1962736,upstair
10.405408,8.775405,upstair
14.559304,1.1676875,upstair
-1.680551,1.2165967,upstair
1.2446158,8.40452,upstair
5.0341034,3.667695,upstair
8.659732,1.4358879,upstair
0.85362095,7.8617444,upstair
2.3910942,8.216857,upstair
7.4841075,2.9182823,upstair
15.319294,3.4355705,upstair
9.87665,0.24974027,upstair
6.1836395,1.2649052,upstair
-0.9201089,0.2406665,upstair
16.711193,1.0634857,upstair
7.4951615,-0.26771724,upstair
12.059598,4.653443,upstair
0.97690076,8.436363,upstair
-1.743626,0.058301017,upstair
0.18965608,9.233358,upstair
12.935926,5.104531,upstair
13.434156,1.379638,upstair
13.729228,5.2591066,upstair
7.820151,4.3340526,upstair
7.914287,8.974187,upstair
12.825633,3.1513836,upstair
7.8407345,4.9195943,upstair
-0.121443205,0.296902,upstair
8.137787,1.2783513,upstair
14.016798,3.8327522,upstair
13.924421,3.7234392,upstair
6.1780815,2.833171,upstair
5.9974685,7.724154,upstair
10.430706,1.6299992,upstair
-0.99924254,10.702375,upstair
8.092123,5.1652527,upstair
16.852749,1.1963458,upstair
8.400836,5.314227,upstair
-0.41836435,9.220413,upstair
6.118439,2.6324286,upstair
6.084183,2.1479874,upstair
6.9796634,1.7314171,upstair
16.755215,1.0823101,upstair
-0.58577335,9.838959,upstair
13.776364,3.9233878,upstair
7.3013387,2.3644798,upstair
7.5646205,4.059567,upstair
8.183929,4.00116,upstair
12.588443,2.6890109,upstair
-0.275599,9.178631,upstair
3.568412,0.9739846,upstair
7.9739156,2.4554923,upstair
16.87277,1.209561,upstair
-0.7499443,1.9950466,upstair
8.281416,4.9340034,upstair
6.533079,2.6498039,upstair
4.3990946,0.47511798,upstair
7.377804,6.7257657,upstair
8.17087,4.8268785,upstair
-1.5614561,0.9162097,upstair
8.548266,5.927733,upstair
14.472668,3.7090793,upstair
-1.4723271,1.5587393,upstair
12.503929,2.577265,upstair
0.5882558,8.736057,upstair
8.89954,4.0075707,upstair
16.426964,0.94003093,upstair
7.8712482,4.406205,upstair
7.992439,5.330294,upstair
7.338687,0.15102723,upstair
12.899158,2.9670892,upstair
7.6355324,5.655177,upstair
8.987351,8.849935,upstair
16.691746,1.0706948,upstair
8.004449,6.0605087,upstair
-2.0356724,0.42867386,upstair
3.3727078,7.181251,upstair
3.80211,8.925658,upstair
8.326001,4.9046144,upstair
8.704561,5.6853437,upstair
14.735859,1.1448793,upstair
8.822579,4.8868713,upstair
13.7090025,5.1060658,upstair
-2.5957918,11.063695,upstair
8.288864,4.9068265,upstair
7.9342785,4.467197,upstair
7.6660953,2.6237276,upstair
-0.32950488,9.515717,upstair
-0.29177797,0.719051,upstair
1.6388454,0.7918072,upstair
12.03362,4.7019663,upstair
16.506355,1.0828294,upstair
8.4629755,7.764403,upstair
7.4432364,6.6553464,upstair
6.3497233,2.9073217,upstair
15.7247305,0.7539043,upstair
7.7221713,2.5560808,upstair
0.8387953,8.541508,upstair
6.959384,1.8455348,upstair
3.2142384,0.9332505,upstair
8.4557705,1.7913104,upstair
8.227849,4.7879333,upstair
-1.7638361,11.1537695,upstair
-1.259332,10.101481,upstair
7.0981026,2.4709818,upstair
9.239157,7.1779494,upstair
8.967845,8.029183,upstair
7.804935,4.342716,upstair
8.012818,4.243656,upstair
12.273803,2.9293478,upstair
0.112045206,9.288392,upstair
16.178617,0.94281024,upstair
7.828385,5.6692276,upstair
7.6576486,-0.26175535,upstair
8.007125,5.287118,upstair
-2.0067368,-1.7724309,upstair
8.987249,6.7083955,upstair
14.530419,0.46720257,upstair
-2.1281528,1.3138145,upstair
12.750971,4.496089,upstair
-2.054646,10.527108,upstair
3.0276806,2.639435,upstair
11.430393,1.5943036,upstair
8.61378,5.8018355,upstair
-1.5197006,0.8903649,upstair
10.386996,1.5497181,upstair
8.085046,5.1445,upstair
2.2429812,2.3611488,upstair
6.042498,2.1172044,upstair
8.293605,4.959807,upstair
0.9204419,8.10859,upstair
2.564026,3.140079,upstair
8.881939,4.999819,upstair
8.530217,5.9785566,upstair
7.7911773,5.5014286,upstair
0.92293113,8.39864,upstair
0.5893154,5.60703,upstair
9.476083,0.7025791,upstair
3.6056175,2.0672703,upstair
10.931436,-0.058198925,upstair
10.8842,6.317092,upstair
8.454065,3.9916527,upstair
11.012255,5.798325,upstair
0.60479146,8.56684,upstair
7.788453,4.391039,upstair
-2.9561794,0.7382931,upstair
-3.9271097,-2.3307335,upstair
7.561709,4.0605745,upstair
-0.516126,0.58945876,upstair
13.334061,5.395183,upstair
-2.0467608,0.39852965,upstair
7.901911,4.4362144,upstair
13.240812,3.4882925,upstair
0.5463777,8.668506,upstair
12.48132,2.5971267,upstair
12.541955,5.5447865,upstair
1.5698643,7.948025,upstair
16.841682,1.1454334,upstair
16.604626,1.0799451,upstair
6.4276814,-0.12817061,upstair
13.1596985,3.5626829,upstair
1.6601831,7.7685323,upstair
7.5719357,5.372253,upstair
5.00887,4.5890055,upstair
-0.9844827,10.694458,upstair
7.832808,4.894519,upstair
13.236793,3.9328578,upstair
11.1360445,1.5712253,upstair
13.868773,1.5992379,upstair
10.252681,0.35374683,upstair
-3.290669,-3.1246574,upstair
-0.4137559,9.204063,upstair
-1.9494826,0.8373345,upstair
7.84045,2.6593359,upstair
7.673527,1.4720854,upstair
14.111004,4.7455,upstair
12.296548,2.823213,upstair
-0.97796917,0.5748142,upstair
8.505776,5.402965,upstair
8.626086,5.5987763,upstair
11.093322,2.1774802,upstair
6.817323,7.6796308,upstair
16.88957,1.2219216,upstair
5.8723373,0.008146821,upstair
8.151506,4.822289,upstair
7.5515513,5.436712,upstair
-1.2750329,11.317177,upstair
8.3484535,4.9215813,upstair
-0.21005689,9.219779,upstair
8.158309,4.7450137,upstair
16.57586,1.0113527,upstair
12.448311,2.4661536,upstair
8.52387,5.955965,upstair
-3.0375407,2.9636626,upstair
7.7349963,8.232029,upstair
5.165895,3.532287,upstair
-1.9038869,2.5229392,upstair
6.6518903,1.9372315,upstair
7.634237,4.984276,upstair
7.6343393,5.348914,upstair
7.50421,2.631572,upstair
-0.4597164,9.864787,upstair
6.099116,1.6005621,upstair
13.455755,3.5333261,upstair
-1.0598558,10.777479,upstair
16.184765,0.9032338,upstair
2.8975582,7.491201,upstair
10.388121,1.5666745,upstair
13.999585,4.788452,upstair
16.592945,1.0977964,upstair
7.161476,9.2274685,upstair
